Expected,Wowa,Average
0,0.2642658147233,0.08276769285919
0,0.38290868922052,0.13826264952502
0,0.47859468080373,0.12905226949408
0,0.37949511353418,0.10389902270684
0,0.31415045028159,0.08905959825304
0,0.28340858143807,0.088596609904635
0,0.3110119047619,0.12830933115931
0,0.42026631176769,0.11356145907485
0,0.28234651880731,0.083273427472802
0,0.41153179078561,0.11043135815712
0,0.60854689702227,0.14333100102607
0,0.63998102265724,0.15903068729007
0,0.31185792022466,0.12754410093088
0,0.45094669649459,0.12056908613436
0,0.30989583333333,0.1189037336461
0,0.37771067643842,0.10542719275895
0,0.61225227666088,0.1497231826049
0,0.60739286039321,0.14321770251342
0,0.6115365861817,0.14556313118983
0,0.36249359433,0.10045570811331
0,0.40062093660704,0.10829320140591
0,0.64277066067809,0.16522079880228
0,0.31872142354738,0.13328761100914
0,0.60352478302801,0.14232657822722
0,0.60682726385246,0.14298707439211
0,0.60855574762692,0.1422239700382
0,0.36265654216927,0.17129674053262
0,0.34064759164612,0.12026627046598
0,0.39115307607366,0.13715369213781
0,0.3227435668205,0.14796865428122
0,0.4734635543431,0.19260937753529
0,0.37087551171761,0.094175102343523
0,0.19078807375962,0.06732428141859
0,0.1792265214705,0.063685511275873
0,0.40727647984223,0.11358670622486
0,0.16929945054945,0.083671026718286
0,0.18181818181818,0.08184418440469
0,0.25779582759475,0.081346399561502
0,0.36656080285637,0.099312160571273
0,0.18329122753398,0.067427476276027
0,0.15624161542492,0.059248323084983
0,0.26892899803607,0.082651778988657
0,0.37060223368643,0.10240327502011
0,0.27609012858213,0.079355956750909
0,0.1856458828235,0.066602860775227
0,0.3821873720849,0.15930460728411
0,0.42796335143903,0.13417423057149
0,0.59227442651256,0.21251881224315
0,0.30981001256541,0.13042354097462
0,0.70214027560756,0.238420022993
0,0.83155783949995,0.21759361918204
0,0.64162635062698,0.16954647829576
0,0.60486903192228,0.17314163855229
0,0.59514965500255,0.17946949144007
0,0.68727074089158,0.2347090501391
0,0.86683266838133,0.3057989661087
0,0.4282565691926,0.20718977537698
0,0.30953360502145,0.13036825946583
0,0.38310108326112,0.16215480784719
0,0.32909902873602,0.17437453793165
0,0.48697008449117,0.1965606835649
0,0.50665646849051,0.19577573814255
0,0.37636415057338,0.16352069336254
0,0.46527098314378,0.20386696876228
0,0.31937364981137,0.13877561747597
0,0.40515055829063,0.17769677832479
0,0.7125,0.31283725334609
0,0.52590041423323,0.21768008284665
0,0.42681273164908,0.18191427046775
0,0.3844932782514,0.20899742108238
0,0.58685491743238,0.20737098348648
0,0.42944511328254,0.18154119656955
0,0.54398412970123,0.20717080968008
0,0.43298163524551,0.17976901781215
0,0.33265309274909,0.16262469523398
0,0.56776453190385,0.20478097655621
0,0.36914595401509,0.1716069685808
0,0.51563053545448,0.19201499597978
0,0.44114920017186,0.18863144646008
0,0.54848676061376,0.20583770299995
0,0.54030176196636,0.20496133500854
0,0.54713565759618,0.20426281227041
0,0.55960890915024,0.20456247447074
0,0.59924792694073,0.20959317513174
0,0.71479494666339,0.24403425814988
0,0.47312220052645,0.20109808494489
0,0.33361507154189,0.17623121102969
0,0.36953808055455,0.17030401250731
0,0.53243899585361,0.20951810220103
0,0.51246809452657,0.20353528557198
0,0.58977390302604,0.2105954732459
0,0.40739772070094,0.10913911860827
0,0.31022185803926,0.085924968622777
0,0.3171930249211,0.17966764880677
0,0.32330809760175,0.15365659252643
0,0.43843676615342,0.23581235323068
0,0.44107494578442,0.12021498915688
0,0.48186466402333,0.12229885873059
0,0.26847906267221,0.11066550950414
0,0.31987171005668,0.092890004661938
0,0.4262914702449,0.11498802377871
0,0.49293259412777,0.12684738839077
0,0.49528113541589,0.12671580155126
0,0.36717109426998,0.108434218854
0,0.41370565571258,0.1106481078867
0,0.42987380542753,0.11653031664106
0,0.40900396388403,0.10975778202412
0,0.55730107126522,0.13229354758638
0,0.33230389419608,0.15568623071372
0,0.34740981373876,0.16658341202311
0,0.42452433277886,0.115674097325
0,0.47038785029502,0.19117901933437
0,0.23032234913916,0.074064469827833
0,0.34968723825091,0.097715225427959
0,0.30646130428076,0.091177318327416
0,0.31531385293014,0.093062770586027
0,0.37241290148318,0.10573258029664
0,0.24037377775006,0.080074755550012
0,0.25474244986065,0.079814469353574
0,0.13979087852039,0.072534833004122
0,0.49980675258102,0.1951994457543
0,0.43094754226733,0.18248580474976
0,0.16091954022989,0.063656809819711
0,0.34736519343085,0.10385532306845
0,0.41250941749614,0.11076275306445
0,0.3253118635876,0.1502287114699
0,0.33218987735743,0.093598469298647
0,0.44873675567405,0.11627796337971
0,0.41189262011403,0.16233190397619
0,0.56463583461286,0.14004581099037
0,0.53106758602145,0.17595710694788
0,0.38043729013984,0.17540718591912
0,0.5693709607056,0.14290645020564
0,0.53434822961768,0.1787971437131
0,0.50443256532646,0.16434805152683
0,0.32384013285892,0.1572090692862
0,0.43389604781479,0.16365100443475
0,0.5642189491123,0.13458292025724
0,0.46188928302516,0.18749220171938
0,0.34705171581128,0.14352893290585
0,0.51516322228602,0.1230326444572
0,0.37206832412911,0.099029049441206
0,0.44916917111062,0.11609646048475
0,0.30325535445373,0.096981407221083
0,0.63601780347154,0.15683319032394
0,0.40203674358812,0.17640734871762
0,0.25505263297798,0.080101435686504
0,0.39011775692036,0.20293583208583
0,0.41736849722791,0.11074642671831
0,0.54966719111809,0.13920173090655
0,0.5415093472144,0.13757016212581
0,0.42587259669623,0.19699270115743
0,0.44777733854099,0.18848019889099
0,0.5858346585845,0.14140935595932
0,0.50458081988919,0.12818889125056
0,0.2885322592115,0.088475682611531
0,0.325747792366,0.090149558473201
0,0.46267012725102,0.21630214139223
0,0.43840759630191,0.11299797495658
0,0.32136363694357,0.11688431333363
0,0.29610569422977,0.087482008411172
0,0.4991621660411,0.13417586755165
0,0.31514428918187,0.09093583458056
0,0.45977209895277,0.12421248430668
0,0.453770650157,0.12174004552436
0,0.43899267587735,0.12394311348872
0,0.38980593303474,0.094627853273615
0,0.50473846314474,0.12703464915069
0,0.49079803013145,0.14753840592055
0,0.58732027521874,0.14291860049829
0,0.50280036515875,0.19579816826984
0,0.46242426874873,0.12291963635844
0,0.24468351311078,0.071887522294288
0,0.33093131678728,0.17407344019299
0,0.41864831188133,0.15205291216019
0,0.11791875607482,0.045401933033145
0,0.42807742414837,0.2575762691434
0,0.49920421471171,0.1287882113634
0,0.38477718224803,0.10695543644961
0,0.40601566726323,0.11134011975402
0,0.35093318948424,0.10079888279481
0,0.39201607263451,0.11895652086968
0,0.36950784008161,0.10247299658775
0,0.17708352743154,0.090040361400287
0,0.50284408487007,0.12914024554544
0,0.31658509293037,0.094567018586073
0,0.48154361502119,0.12408650078202
0,0.33579518967359,0.10863060984107
0,0.35644889284129,0.11667439395287
0,0.44541133183368,0.12925320653768
0,0.13636363636364,0.034372721175468
0,0.22164913261177,0.074059556252084
0,0.27088373188024,0.074515729426896
0,0.33250442243719,0.095416547138039
0,0.28716374285244,0.13363118781241
0,0.59050462542743,0.21267456849634
0,0.57699887624204,0.2106378704865
0,0.58876033614794,0.21219651167403
0,0.57521146325767,0.21247819008743
0,0.5785365369747,0.21094540263304
0,0.37268332318768,0.1712033313042
0,0.47026496566973,0.12738632646728
0,0.4369072821067,0.11963952093747
0,0.31471150502184,0.08922435228642
0,0.34818899907135,0.1539812341577
0,0.33153844243483,0.15712817456239
0,0.35815101738991,0.17029687014465
0,0.304853417807,0.13441390700462
0,0.24405082428549,0.069149147907946
0,0.42704092677521,0.11540818535504
0,0.2904144736824,0.086654323307908
0,0.28798610281749,0.080930553896831
0,0.36122614552317,0.1689118957713
0,0.44356717011703,0.12062832764043
0,0.36078924047793,0.10630703224477
0,0.49210710002243,0.1142108936887
0,0.50182870933037,0.13814351964385
0,0.38850445959245,0.099322513540112
0,0.2917980129391,0.086207703853643
0,0.42287539652837,0.10026135381548
0,0.50304304830593,0.1212982648336
0,0.4035409587883,0.22330078435025
0,0.33261717185781,0.091084837880334
0,0.3085168852734,0.087790333576419
0,0.36498454126106,0.10322946639175
0,0.30409943930245,0.087486554527157
0,0.3922202398087,0.16704803656573
0,0.13559322033898,0.050287606931455
0,0.32943614441021,0.16387944025174
0,0.23787289869978,0.10182745330317
0,0.54262339260487,0.13903315309725
0,0.44529976018589,0.13267300565023
0,0.49844056424126,0.12825954141968
0,0.49555101581175,0.13166834269723
0,0.45721562388061,0.12387555720856
0,0.5228046705603,0.13148401103514
0,0.45638292442027,0.16296679943141
0,0.4794050867347,0.18720671292795
0,0.59674399517539,0.17125119771167
0,0.29920804656067,0.082792428984265
0,0.47519047115981,0.15694285613672
0,0.39344946755414,0.10823534805628
0,0.44772749773245,0.11780636911171
0,0.39231120122151,0.1064622402443
0,0.41666028727806,0.11450088862444
0,0.16935842332196,0.073857824650532
0,0.27935359322702,0.084075846850532
0,0.40582177680083,0.108130647495
0,0.4122324635217,0.1222483575062
0,0.40623124926937,0.17113635974398
0,0.43678660202428,0.17902398707152
0,0.36064109290631,0.098318694771738
0,0.35710626006185,0.17919125978238
0,0.51896566310649,0.12462646595463
0,0.25504770772672,0.11961479390121
0,0.40786245642115,0.16670069641244
0,0.41716614994715,0.13035630691251
0,0.4129249270299,0.18561528843628
0,0.33058485504438,0.15075394988918
0,0.38608335127972,0.18668313373704
0,0.4226219378225,0.13516541320552
0,0.37239765667473,0.16181762279675
0,0.36126388870908,0.10468521017425
0,0.26684355397525,0.13187389355555
0,0.41526432945959,0.11360842144747
0,0.27053868041924,0.082390564366677
0,0.3293313573718,0.19637461623932
0,0.38536310391907,0.10832262078381
0,0.40483613695194,0.10449663915509
0,0.49323357457395,0.12567374194182
0,0.32643942018731,0.092153555679252
0,0.5350438665759,0.13599428056156
0,0.50964286063626,0.12692857212725
0,0.40885629470187,0.1099763871455
0,0.49211935017326,0.17273156234234
0,0.24430429784405,0.087664278372228
0,0.43504681908598,0.1770093638172
0,0.57880934021282,0.20330765558835
0,0.3356760485919,0.16828463500574
0,0.40414041259361,0.16712178881243
0,0.36036881168414,0.17308386334693
0,0.40490085742388,0.24542461592922
0,0.39150047111243,0.16869557444848
0,0.39720372361854,0.1751401929548
0,0.58870221942439,0.23329599944043
0,0.37858399679231,0.1667424403841
0,0.19640274109526,0.084613881552386
0,0.34720639309054,0.14508230425913
0,0.48471282289252,0.16900577268822
0,0.40101188300098,0.13399724839507
0,0.40123573469158,0.18255737796142
0,0.43149504478064,0.12973986917118
0,0.63161588786067,0.21027685830001
0,0.49064522966541,0.16137690918094
0,0.3733074634022,0.13214867216762
0,0.56161443448605,0.15389151434819
0,0.62478889051083,0.2230530161974
0,0.78620558548854,0.25421081406741
0,0.66859717303113,0.22186046024725
0,0.29060634419419,0.091088301805872
0,0.37748204134594,0.17073450350728
0,0.38869218115772,0.13232019327232
0,0.36391425699481,0.10232830594442
0,0.28820592378994,0.086212613329416
0,0.21347408418231,0.073944816836463
0,0.26574128361669,0.13851938712004
0,0.33732795366981,0.19879089193878
0,0.36852222032148,0.20118411886104
0,0.41266749862189,0.11053349972438
0,0.42016382578468,0.11188086642276
0,0.5289727804707,0.13622933870284
0,0.43558195432602,0.17112571487453
0,0.64827649057738,0.16175406354757
0,0.68147650496754,0.168948362218
0,0.47429423445628,0.12562807766049
0,0.39379706409443,0.11057759463707
0,0.29018006097152,0.081916609209229
0,0.31953122516593,0.087635058592508
0,0.32425679667771,0.12073150914828
0,0.19488950695307,0.068977901390614
0,0.35890364721502,0.092188892708309
0,0.44042456841828,0.11885414445289
0,0.47158365128405,0.11977127571136
0,0.44376093318897,0.11660028790362
0,0.35888925629838,0.13267528715711
0,0.23130641622034,0.077030514013298
0,0.41572357280889,0.105366936784
0,0.49022842513028,0.19013449052949
0,0.3903192442837,0.10492952049853
0,0.44133172640254,0.1108469904418
0,0.42426336367837,0.18151933940234
0,0.39930922940178,0.10168002769854
0,0.3165156942896,0.08330313885792
0,0.46581817501903,0.11856046040063
0,0.33006501617618,0.091013003235237
0,0.33646520800582,0.099111223419345
0,0.34555867291231,0.16532385579458
0,0.35636402723298,0.099477933651724
0,0.28297707499708,0.084878243282244
0,0.45811203569386,0.2493448807436
0,0.54286342572039,0.13784097782701
0,0.14084507042254,0.053510617496958
0,0.40664251499928,0.10520910001478
0,0.45617482062518,0.16149137438145
0,0.28051594906891,0.080241120848266
0,0.85842253535907,0.25783835322566
0,0.65353253963765,0.20528216701023
0,0.78500209677503,0.22017058252517
0,0.64540526157417,0.15508105231483
0,0.55009024447773,0.15967408391743
0,0.38045349518686,0.10375027350546
0,0.64666505917384,0.15933301183477
0,0.48530969498019,0.20766434313714
0,0.75467321342816,0.2429177650485
0,0.56611175902294,0.2398565157627
0,0.49497298302827,0.20976382737488
0,0.82826490550008,0.19456864375062
0,0.73173571240468,0.17529451090199
0,0.64255054446789,0.20972527054352
0,0.62722617042422,0.15247226111187
0,0.68685976088307,0.20345806731933
0,0.71413564966323,0.2395459478379
0,0.83332519476409,0.25739252851752
0,0.73062972574786,0.18853620155983
0,0.59461984719861,0.17813965571423
0,0.70584628508104,0.17008491966681
0,0.81035803289623,0.18991970784507
0,0.77356736472489,0.18271347294498
0,0.76112012709331,0.17972402541866
0,0.68150654207604,0.20195787407177
0,0.71141308414107,0.16936595016155
0,0.69129929151735,0.15404933198768
0,0.47981929743816,0.16757773580739
0,0.80917717665979,0.19086769339647
0,0.61432432927403,0.19086486585481
0,0.82533385348479,0.19627047440066
0,0.46782627000012,0.16794025400002
0,0.70859489730805,0.17342629653478
0,0.59001876547667,0.25406932686583
0,0.77682572613578,0.18183573346245
0,0.44468781240812,0.17263719618126
0,0.65182102957189,0.22728728283745
0,0.78109056166256,0.18645067047205
0,0.75597262113244,0.18008341311538
0,0.69184004273289,0.16606031623889
0,0.69604561307492,0.16982136751294
0,0.61781731264315,0.17817884714401
0,0.7411560160494,0.18938947023022
0,0.81147975027415,0.23912745188633
0,0.63788921312454,0.15708603934622
0,0.81249699477113,0.1942067160274
0,0.53814376394017,0.20246443353921
0,0.78315177339455,0.17329702134558
0,0.29897308537551,0.08878012432148
0,0.54089825905089,0.14651298514351
0,0.62554837781138,0.25755883559764
0,0.61749124948942,0.20530533170497
0,0.50580886411568,0.18770465522809
0,0.75710289342714,0.19991748407888
0,0.71085049789689,0.1716437837899
0,0.6621436813081,0.25330785714074
0,0.72887041264334,0.23087023637482
0,0.52717095899951,0.19976043293465
0,0.75498399482943,0.17956822753731
0,0.49533967238221,0.12375929250113
0,0.20174359245539,0.065348718491079
0,0.65963923402694,0.16021067508822
0,0.50826007518166,0.15786996375428
0,0.75600065675668,0.18120013135134
0,0.75556764392112,0.17968495735565
0,0.83143255407547,0.19387271771165
0,0.78161784745993,0.2186424100717
0,0.74164877750368,0.17455926369746
0,0.74738292494882,0.17674931226249
0,0.76221467915271,0.18274596613357
0,0.74036014699957,0.1706526745612
0,0.69333328937408,0.17009522930339
0,0.63365568107588,0.15026054797988
0,0.72799889954927,0.16378159809167
0,0.65075008905948,0.15083967298431
0,0.76401254505666,0.24319798923732
0,0.78031932776822,0.18463529412507
0,0.67111176020004,0.16167333243217
0,0.72338150949583,0.1784425356654
0,0.77942984173042,0.17861324107336
0,0.78555179311262,0.17884948905731
0,0.80099092906439,0.18292545854015
0,0.80286011075371,0.17917667331353
0,0.78666622339815,0.18810247544886
0,0.69712787954333,0.16763070411379
0,0.81795373550461,0.1854089289191
0,0.7949389638172,0.20813309190874
0,0.78677657245989,0.1795775367142
0,0.78834834551053,0.18992773361824
0,0.80171922293166,0.18208297502111
0,0.80637818080526,0.18232826774
0,0.78674778908221,0.18060537176993
0,0.77989780374416,0.17219577696505
0,0.77804128955451,0.1756082579109
0,0.78046058831724,0.1756043127854
0,0.79447644903253,0.18442720470012
0,0.79462394461459,0.18114701114514
0,0.81452453727908,0.18746631096459
0,0.41586983767251,0.10905632047568
0,0.62869699704229,0.20951866362251
0,0.80703697729681,0.19799276131302
0,0.77388023367886,0.19315988511961
0,0.80480224542883,0.1932185136019
0,0.81713443197483,0.19199831496639
0,0.76366109459665,0.18236184854896
0,0.80149024974494,0.18610450156189
0,0.43780246165982,0.11756049233196
0,0.44455137426712,0.20016027485342
0,0.4433491372348,0.18496612374326
0,0.56143515595673,0.14259006149438
0,0.55952251435484,0.20857116953763
0,0.13559322033898,0.027118644067797
0,0.16666666666667,0.034615384615385
0,0.77271441171371,0.19886213116903
0,0.15384615384615,0.030769230769231
0,0.82715139340549,0.1904302786811
0,0.13636363636364,0.027272727272727
0,0.5570786731823,0.14299468200488
0,0.14444444444444,0.028888888888889
0,0.15116279069767,0.030232558139535
0,0.59320165182242,0.137158848883
0,0.15853658536585,0.062790930175516
0,0.84468240499432,0.19834824570475
0,0.83664953408066,0.19743743369785
0,0.15584415584416,0.052036877329687
0,0.71382820155158,0.16885259683205
0,0.73785053486524,0.17354413294707
0,0.60124730194775,0.1484847545072
0,0.7175280833375,0.1710056166675
0,0.14606741573034,0.029213483146067
0,0.85090228295436,0.19784003105896
0,0.88410418041246,0.20368650772428
0,0.82871195090627,0.19402521846408
0,0.14473684210526,0.028947368421053
0,0.15730337078652,0.031460674157303
0,0.84517669167432,0.19403533833486
0,0.8210863692547,0.19649240612607
0,0.81125790382642,0.18783297611412
0,0.5334952890392,0.20257920762057
0,0.45411599864684,0.1904012588011
0,0.45744453719565,0.18281310835237
0,0.85021575755303,0.26559870706616
0,0.81827687312788,0.23846027986526
0,0.84006449272267,0.19774262827426
0,0.45080446587577,0.22557755984182
0,0.82835377092289,0.18600973723543
0,0.75989225976259,0.23804131382183
0,0.87403472187996,0.27036249993155
0,0.42048533202573,0.18137597796977
0,0.82325805607061,0.20125826696971
0,0.83745771546012,0.19027635321861
0,0.7442946129379,0.24575814739378
0,0.60857979003265,0.21577988494717
0,0.46244390961492,0.19551908495329
0,0.47723584611772,0.19973759826645
0,0.56820295946211,0.13268821094004
0,0.69293440440808,0.17004755503892
0,0.63838076388368,0.16451825803989
0,0.60954736405386,0.1511777654937
0,0.53142682441655,0.14066036488331
0,0.39672936716715,0.11267920676676
0,0.74690165214163,0.2140846737041
0,0.55494513964931,0.15482009881976
0,0.83439051835827,0.25631644310999
0,0.55736509891122,0.15813968644891
0,0.44952064107191,0.18607899160236
0,0.3619027485802,0.14483627268723
0,0.75728955491196,0.17812457764906
0,0.45178292213235,0.17735328409644
0,0.73640941086701,0.17308833378631
0,0.58523594699329,0.14204718939866
0,0.767228927414,0.18307541511243
0,0.45196516209496,0.17172636575232
0,0.80562546859785,0.1894079220024
0,0.49134930011453,0.15973506148811
0,0.51662468734439,0.13588904003298
0,0.45910954588123,0.25015524250958
0,0.64479236136825,0.32592065175242
0,0.49836134929846,0.22895710624596
0,0.56531714272191,0.24848009521105
0,0.5120909797906,0.13399714332654
0,0.64952103034071,0.15095683764709
0,0.61387555326233,0.15004783792519
0,0.74200137294943,0.19306694125655
0,0.62806006865423,0.15470292282176
0,0.51549831837114,0.24168122395792
0,0.70656416027351,0.2402375632375
0,0.61908477360922,0.15315028805518
0,0.61958824146499,0.15402517517472
0,0.44164764364889,0.20206446848881
0,0.67231598124135,0.1637965295816
0,0.76838342896738,0.18076001912681
0,0.75871063053153,0.17932833300286
0,0.71528352264789,0.17256490125089
0,0.75021810043704,0.18162256745583
0,0.69258435705875,0.23718353807842
0,0.7780950263877,0.18023438989292
0,0.76295994260222,0.17961901554747
0,0.78398127135525,0.18346292093772
0,0.76844301480327,0.18382558926202
0,0.63230143930306,0.21812695452728
0,0.66058359807457,0.16411671961491
0,0.63816008933176,0.19352945376379
0,0.62066809328737,0.32013361865747
0,0.69062682138696,0.17274074889278
0,0.79354246522383,0.17992061425689
0,0.76118436253119,0.17075539102476
0,0.64530212980631,0.15732129552648
0,0.80626073485653,0.25291881363797
0,0.49766423802484,0.12953284760497
0,0.47951203319133,0.22458171819429
0,0.69806291899497,0.23638677734738
0,0.82240297703185,0.24271588952402
0,0.73856849873198,0.23806457693938
0,0.75559394751044,0.18408582246912
0,0.39985537836194,0.10883705505383
0,0.47786227095838,0.12204304242697
0,0.77115805966613,0.17241343011504
0,0.78877307723294,0.18241214969316
0,0.76771978155913,0.18365148319355
0,0.75332338180904,0.1810994589705
0,0.7801355483606,0.1806424942875
0,0.64650721896314,0.22263477712596
0,0.71547950238822,0.17133119459529
0,0.46484775305749,0.12552769014638
0,0.70160574126448,0.17143225936401
0,0.76205561405768,0.18007069727962
0,0.72278668894143,0.17221691225637
0,0.75896962078937,0.18065990353932
0,0.77387691442948,0.18334681145732
0,0.77823879185844,0.18451373775313
0,0.78450683891254,0.18518419606534
0,0.8135211708384,0.19098706245051
0,0.79359754634508,0.18656761053484
0,0.81422330029261,0.19387914281714
0,0.76979691160375,0.18542005647805
0,0.77708921413498,0.17327498568414
0,0.71872840052463,0.16457901343826
0,0.71531899734078,0.16528602169038
0,0.77056300297597,0.18374223022482
0,0.78162208877734,0.18727679870785
0,0.78775909710844,0.18702550363221
0,0.80913730952124,0.18325603333282
0,0.71585992875088,0.1717434143216
0,0.77450942334447,0.18313717878654
0,0.56875026733482,0.14658587436249
0,0.7506489167802,0.17478731760262
0,0.8368532014342,0.19378573462646
0,0.80451382987491,0.1924817133434
0,0.74969213001684,0.17574487761627
0,0.31169657816979,0.094254209250979
0,0.21526751046698,0.063743157265809
0,0.35631583162312,0.095505590567048
0,0.40368814233896,0.16568304608648
0,0.74174169384968,0.16456455498615
0,0.78178093054465,0.2344249258798
0,0.60998613241824,0.21475084967205
0,0.58173699164752,0.16086216626199
0,0.76185694196294,0.17661381263501
0,0.43838614544725,0.11656611797834
0,0.2216189889072,0.10099046444811
0,0.23706093881694,0.079970327298272
0,0.32832067693305,0.09596716568964
0,0.29944113633621,0.14045232983134
0,0.13684210526316,0.034445115292907
0,0.30616432182566,0.087319820886871
0,0.30199907543698,0.091978762455817
0,0.24849974536115,0.07942967880196
0,0.51275016174879,0.13240077861841
0,0.62202773508946,0.15565554701789
0,0.67273803903374,0.19645236971151
