Average,Expected
0.1497231826049,0
0.14321770251342,0
0.14556313118983,0
0.10045570811331,0
0.10829320140591,0
0.16522079880228,0
0.13328761100914,0
0.14232657822722,0
0.14298707439211,0
0.1422239700382,0
0.17129674053262,0
0.12026627046598,0
0.13715369213781,0
0.14796865428122,0
0.19260937753529,0
0.094175102343523,0
0.06732428141859,0
0.063685511275873,0
0.11358670622486,0
0.083671026718286,0
0.08184418440469,0
0.081346399561502,0
0.099312160571273,0
0.067427476276027,0
0.059248323084983,0
0.082651778988657,0
0.10240327502011,0
0.079355956750909,0
0.066602860775227,0
0.15930460728411,0
0.13417423057149,0
0.21251881224315,0
0.13042354097462,0
0.238420022993,0
0.21759361918204,0
0.16954647829576,0
0.17314163855229,0
0.17946949144007,0
0.2347090501391,0
0.3057989661087,0
0.20718977537698,0
0.13036825946583,0
0.16215480784719,0
0.17437453793165,0
0.1965606835649,0
0.19577573814255,0
0.16352069336254,0
0.20386696876228,0
0.13877561747597,0
0.17769677832479,0
0.31283725334609,0
0.21768008284665,0
0.18191427046775,0
0.20899742108238,0
0.20737098348648,0
0.18154119656955,0
0.20717080968008,0
0.17976901781215,0
0.16262469523398,0
0.20478097655621,0
0.1716069685808,0
0.19201499597978,0
0.18863144646008,0
0.20583770299995,0
0.20496133500854,0
0.20426281227041,0
0.20456247447074,0
0.20959317513174,0
0.24403425814988,0
0.20109808494489,0
0.17623121102969,0
0.17030401250731,0
0.20951810220103,0
0.20353528557198,0
0.2105954732459,0
0.10913911860827,0
0.085924968622777,0
0.17966764880677,0
0.15365659252643,0
0.23581235323068,0
0.12021498915688,0
0.12229885873059,0
0.11066550950414,0
0.092890004661938,0
0.11498802377871,0
0.12684738839077,0
0.12671580155126,0
0.108434218854,0
0.1106481078867,0
0.11653031664106,0
0.10975778202412,0
0.13229354758638,0
0.15568623071372,0
0.16658341202311,0
0.115674097325,0
0.19117901933437,0
0.074064469827833,0
0.097715225427959,0
0.091177318327416,0
0.093062770586027,0
0.10573258029664,0
0.080074755550012,0
0.079814469353574,0
0.072534833004122,0
0.1951994457543,0
0.18248580474976,0
0.063656809819711,0
0.10385532306845,0
0.11076275306445,0
0.1502287114699,0
0.093598469298647,0
0.11627796337971,0
0.16233190397619,0
0.14004581099037,0
0.17595710694788,0
0.17540718591912,0
0.14290645020564,0
0.1787971437131,0
0.16434805152683,0
0.1572090692862,0
0.16365100443475,0
0.13458292025724,0
0.18749220171938,0
0.14352893290585,0
0.1230326444572,0
0.099029049441206,0
0.11609646048475,0
0.096981407221083,0
0.15683319032394,0
0.17640734871762,0
0.080101435686504,0
0.20293583208583,0
0.11074642671831,0
0.13920173090655,0
0.13757016212581,0
0.19699270115743,0
0.18848019889099,0
0.14140935595932,0
0.12818889125056,0
0.088475682611531,0
0.090149558473201,0
0.21630214139223,0
0.11299797495658,0
0.11688431333363,0
0.087482008411172,0
0.13417586755165,0
0.09093583458056,0
0.12421248430668,0
0.12174004552436,0
0.12394311348872,0
0.094627853273615,0
0.12703464915069,0
0.14753840592055,0
0.14291860049829,0
0.19579816826984,0
0.12291963635844,0
0.071887522294288,0
0.17407344019299,0
0.15205291216019,0
0.045401933033145,0
0.2575762691434,0
0.1287882113634,0
0.10695543644961,0
0.11134011975402,0
0.10079888279481,0
0.11895652086968,0
0.10247299658775,0
0.090040361400287,0
0.12914024554544,0
0.094567018586073,0
0.12408650078202,0
0.10863060984107,0
0.11667439395287,0
0.12925320653768,0
0.034372721175468,0
0.074059556252084,0
0.074515729426896,0
0.095416547138039,0
0.13363118781241,0
0.21267456849634,0
0.2106378704865,0
0.21219651167403,0
0.21247819008743,0
0.21094540263304,0
0.1712033313042,0
0.12738632646728,0
0.11963952093747,0
0.08922435228642,0
0.1539812341577,0
0.15712817456239,0
0.17029687014465,0
0.13441390700462,0
0.069149147907946,0
0.11540818535504,0
0.086654323307908,0
0.080930553896831,0
0.1689118957713,0
0.12062832764043,0
0.10630703224477,0
0.1142108936887,0
0.13814351964385,0
0.099322513540112,0
0.086207703853643,0
0.10026135381548,0
0.1212982648336,0
0.22330078435025,0
0.091084837880334,0
0.087790333576419,0
0.10322946639175,0
0.087486554527157,0
0.16704803656573,0
0.050287606931455,0
0.16387944025174,0
0.10182745330317,0
0.13903315309725,0
0.13267300565023,0
0.12825954141968,0
0.13166834269723,0
0.12387555720856,0
0.13148401103514,0
0.16296679943141,0
0.18720671292795,0
0.17125119771167,0
0.082792428984265,0
0.15694285613672,0
0.10823534805628,0
0.11780636911171,0
0.1064622402443,0
0.11450088862444,0
0.073857824650532,0
0.084075846850532,0
0.108130647495,0
0.1222483575062,0
0.17113635974398,0
0.17902398707152,0
0.098318694771738,0
0.17919125978238,0
0.12462646595463,0
0.11961479390121,0
0.16670069641244,0
0.13035630691251,0
0.18561528843628,0
0.15075394988918,0
0.18668313373704,0
0.13516541320552,0
0.16181762279675,0
0.10468521017425,0
0.13187389355555,0
0.11360842144747,0
0.082390564366677,0
0.19637461623932,0
0.10832262078381,0
0.10449663915509,0
0.12567374194182,0
0.092153555679252,0
0.13599428056156,0
0.12692857212725,0
0.1099763871455,0
0.17273156234234,0
0.087664278372228,0
0.1770093638172,0
0.20330765558835,0
0.16828463500574,0
0.16712178881243,0
0.17308386334693,0
0.24542461592922,0
0.16869557444848,0
0.1751401929548,0
0.23329599944043,0
0.1667424403841,0
0.084613881552386,0
0.14508230425913,0
0.16900577268822,0
0.13399724839507,0
0.18255737796142,0
0.12973986917118,0
0.21027685830001,0
0.16137690918094,0
0.13214867216762,0
0.15389151434819,0
0.2230530161974,0
0.25421081406741,0
0.22186046024725,0
0.091088301805872,0
0.17073450350728,0
0.13232019327232,0
0.10232830594442,0
0.086212613329416,0
0.073944816836463,0
0.13851938712004,0
0.19879089193878,0
0.20118411886104,0
0.11053349972438,0
0.11188086642276,0
0.13622933870284,0
0.17112571487453,0
0.16175406354757,0
0.168948362218,0
0.12562807766049,0
0.11057759463707,0
0.081916609209229,0
0.087635058592508,0
0.12073150914828,0
0.068977901390614,0
0.092188892708309,0
0.11885414445289,0
0.11977127571136,0
0.11660028790362,0
0.13267528715711,0
0.077030514013298,0
0.105366936784,0
0.19013449052949,0
0.10492952049853,0
0.1108469904418,0
0.18151933940234,0
0.10168002769854,0
0.08330313885792,0
0.11856046040063,0
0.091013003235237,0
0.099111223419345,0
0.16532385579458,0
0.099477933651724,0
0.084878243282244,0
0.2493448807436,0
0.13784097782701,0
0.053510617496958,0
0.10520910001478,0
0.16149137438145,0
0.080241120848266,0
0.25783835322566,0
0.20528216701023,0
0.22017058252517,0
0.15508105231483,0
0.15967408391743,0
0.10375027350546,0
0.15933301183477,0
0.20766434313714,0
0.2429177650485,0
0.2398565157627,0
0.20976382737488,0
0.19456864375062,0
0.17529451090199,0
0.20972527054352,0
0.15247226111187,0
0.20345806731933,0
0.2395459478379,0
0.25739252851752,0
0.18853620155983,0
0.17813965571423,0
0.17008491966681,0
0.18991970784507,0
0.18271347294498,0
0.17972402541866,0
0.20195787407177,0
0.16936595016155,0
0.15404933198768,0
0.16757773580739,0
0.19086769339647,0
0.19086486585481,0
0.19627047440066,0
0.16794025400002,0
0.17342629653478,0
0.25406932686583,0
0.18183573346245,0
0.17263719618126,0
0.22728728283745,0
0.18645067047205,0
0.18008341311538,0
0.16606031623889,0
0.16982136751294,0
0.17817884714401,0
0.18938947023022,0
0.23912745188633,0
0.15708603934622,0
0.1942067160274,0
0.20246443353921,0
0.17329702134558,0
0.08878012432148,0
0.14651298514351,0
0.25755883559764,0
0.20530533170497,0
0.18770465522809,0
0.19991748407888,0
0.1716437837899,0
0.25330785714074,0
0.23087023637482,0
0.19976043293465,0
0.17956822753731,0
0.12375929250113,0
0.065348718491079,0
0.16021067508822,0
0.15786996375428,0
0.18120013135134,0
0.17968495735565,0
0.19387271771165,0
0.2186424100717,0
0.17455926369746,0
0.17674931226249,0
0.18274596613357,0
0.1706526745612,0
0.17009522930339,0
0.15026054797988,0
0.16378159809167,0
0.15083967298431,0
0.24319798923732,0
0.18463529412507,0
0.16167333243217,0
0.1784425356654,0
0.17861324107336,0
0.17884948905731,0
0.18292545854015,0
0.17917667331353,0
0.18810247544886,0
0.16763070411379,0
0.1854089289191,0
0.20813309190874,0
0.1795775367142,0
0.18992773361824,0
0.18208297502111,0
0.18232826774,0
0.18060537176993,0
0.17219577696505,0
0.1756082579109,0
0.1756043127854,0
0.18442720470012,0
0.18114701114514,0
0.18746631096459,0
0.10905632047568,0
0.20951866362251,0
0.19799276131302,0
0.19315988511961,0
0.1932185136019,0
0.19199831496639,0
0.18236184854896,0
0.18610450156189,0
0.11756049233196,0
0.20016027485342,0
0.18496612374326,0
0.14259006149438,0
0.20857116953763,0
0.027118644067797,0
0.034615384615385,0
0.19886213116903,0
0.030769230769231,0
0.1904302786811,0
0.027272727272727,0
0.14299468200488,0
0.028888888888889,0
0.030232558139535,0
0.137158848883,0
0.062790930175516,0
0.19834824570475,0
0.19743743369785,0
0.052036877329687,0
0.16885259683205,0
0.17354413294707,0
0.1484847545072,0
0.1710056166675,0
0.029213483146067,0
0.19784003105896,0
0.20368650772428,0
0.19402521846408,0
0.028947368421053,0
0.031460674157303,0
0.19403533833486,0
0.19649240612607,0
0.18783297611412,0
0.20257920762057,0
0.1904012588011,0
0.18281310835237,0
0.26559870706616,0
0.23846027986526,0
0.19774262827426,0
0.22557755984182,0
0.18600973723543,0
0.23804131382183,0
0.27036249993155,0
0.18137597796977,0
0.20125826696971,0
0.19027635321861,0
0.24575814739378,0
0.21577988494717,0
0.19551908495329,0
0.19973759826645,0
0.13268821094004,0
0.17004755503892,0
0.16451825803989,0
0.1511777654937,0
0.14066036488331,0
0.11267920676676,0
0.2140846737041,0
0.15482009881976,0
0.25631644310999,0
0.15813968644891,0
0.18607899160236,0
0.14483627268723,0
0.17812457764906,0
0.17735328409644,0
0.17308833378631,0
0.14204718939866,0
0.18307541511243,0
0.17172636575232,0
0.1894079220024,0
0.15973506148811,0
0.13588904003298,0
0.25015524250958,0
0.32592065175242,0
0.22895710624596,0
0.24848009521105,0
0.13399714332654,0
0.15095683764709,0
0.15004783792519,0
0.19306694125655,0
0.15470292282176,0
0.24168122395792,0
0.2402375632375,0
0.15315028805518,0
0.15402517517472,0
0.20206446848881,0
0.1637965295816,0
0.18076001912681,0
0.17932833300286,0
0.17256490125089,0
0.18162256745583,0
0.23718353807842,0
0.18023438989292,0
0.17961901554747,0
0.18346292093772,0
0.18382558926202,0
0.21812695452728,0
0.16411671961491,0
0.19352945376379,0
0.32013361865747,0
0.17274074889278,0
0.17992061425689,0
0.17075539102476,0
0.15732129552648,0
0.25291881363797,0
0.12953284760497,0
0.22458171819429,0
0.23638677734738,0
0.24271588952402,0
0.23806457693938,0
0.18408582246912,0
0.10883705505383,0
0.12204304242697,0
0.17241343011504,0
0.18241214969316,0
0.18365148319355,0
0.1810994589705,0
0.1806424942875,0
0.22263477712596,0
0.17133119459529,0
0.12552769014638,0
0.17143225936401,0
0.18007069727962,0
0.17221691225637,0
0.18065990353932,0
0.18334681145732,0
0.18451373775313,0
0.18518419606534,0
0.19098706245051,0
0.18656761053484,0
0.19387914281714,0
0.18542005647805,0
0.17327498568414,0
0.16457901343826,0
0.16528602169038,0
0.18374223022482,0
0.18727679870785,0
0.18702550363221,0
0.18325603333282,0
0.1717434143216,0
0.18313717878654,0
0.14658587436249,0
0.17478731760262,0
0.19378573462646,0
0.1924817133434,0
0.17574487761627,0
0.094254209250979,0
0.063743157265809,0
0.095505590567048,0
0.16568304608648,0
0.16456455498615,0
0.2344249258798,0
0.21475084967205,0
0.16086216626199,0
0.17661381263501,0
0.11656611797834,0
0.10099046444811,0
0.079970327298272,0
0.09596716568964,0
0.14045232983134,0
0.034445115292907,0
0.087319820886871,0
0.091978762455817,0
0.07942967880196,0
0.13240077861841,0
0.15565554701789,0
0.19645236971151,0
0.15159891235761,0
0.17010581623219,0
0.11912123386598,0
0.14367512841524,0
0.13973945975851,0
0.1517696082018,0
0.10592695213952,0
0.12547838201375,0
0.081914968664797,0
0.16061953268011,0
0.14123327635137,0
0.15623896859681,0
0.15010527051243,0
0.12767062849542,0
0.13466966789739,0
0.13366497553227,0
0.13482818885802,0
0.13501760972203,0
0.1299375422668,0
0.13122623303704,0
0.13861928984395,0
0.1443427350765,0
0.14091867888686,0
0.14383821721364,0
0.16074261560595,0
0.14085915784829,0
0.13159724620871,0
0.1440616649593,0
0.13476673643575,0
0.12646299738266,0
0.1319743428201,0
0.13760630783287,0
0.13010241837113,0
0.21406853567184,0
0.12558454827039,0
0.14595239142248,0
0.14579628260466,0
0.085784879432824,0
0.14207172519967,0
0.16119434247388,0
0.12835469518173,0
0.12622655227225,0
0.096010202772574,0
0.1058038065832,0
0.085715027998353,0
0.1392734158305,0
0.11611563220036,0
0.12578948552415,0
0.15044361248978,0
0.1101311837077,0
0.11347626470377,0
0.11392268799623,0
0.13787669570535,0
0.14303811520765,0
0.13234843087606,0
0.1373141318506,0
0.13621080302412,0
0.13546996928103,0
0.13236759338388,0
0.13386831394506,0
0.16474808331521,0
0.13036759618874,0
0.16609220994735,0
0.14342676211491,0
0.12441807287286,0
0.1393369146833,0
0.13537255439432,0
0.14164381730253,0
0.092814801556274,0
0.11636257357615,0
0.12246818882962,0
0.10536608382834,0
0.1271362120373,0
0.11181030682518,0
0.076017342531939,0
0.099360519040929,0
0.13856522138957,0
0.092844287920778,0
0.096805650818646,0
0.087901125781173,0
0.10342628434398,0
0.084269936076134,0
0.12791230382346,0
0.2049500742515,0
0.18627869380596,0
0.077017312283465,0
0.10401087985885,0
0.1387729235179,0
0.1181211135997,0
0.11106939421581,0
0.15760028756783,0
0.016216216216216,0
0.1249887815112,0
0.088781067102731,0
0.10050919449491,0
0.092038689913972,0
0.10950750940684,0
0.20171113443053,0
0.097525496565953,0
0.10230498855395,0
0.11263937679638,0
0.08722288858077,0
0.17576882904902,0
0.10745655374876,0
0.13702195836052,0
0.10160523435528,0
0.13386745616582,0
0.077876798962954,0
0.045246226490334,0
0.13372604819469,0
0.1492853060112,0
0.027118644067797,0
0.026829268292683,0
0.095634012218992,0
0.10019938518191,0
0.051273672126746,0
0.08800327861188,0
0.13121075283478,0
0.037209302325581,0
0.084006677467613,0
0.09624880211738,0
0.062091985626604,0
0.072500667559761,0
0.15918114189278,0
0.066193829171596,0
0.078301569641161,0
0.16196970381276,0
0.028282828282828,0
0.069772324344698,0
0.1086423035818,0
0.11935404614949,0
0.11874764072959,0
0.26018650545156,0
0.118018903418,0
0.13941798276847,0
0.10871345743688,0
0.12804713784433,0
0.087509520182788,0
0.12094079956113,0
0.19038192444287,0
0.23864903682947,0
0.11319334391694,0
0.11821667374663,0
0.12066519228352,0
0.1038625388091,0
0.15092037714436,0
0.086683755917205,0
0.14989230525554,0
0.12558133864566,0
0.22981260440523,0
0.22269497488942,0
0.11805615976343,0
0.1093739154755,0
0.13333333333333,0
0.22225733928393,0
0.13603133476923,0
0.22794074417071,0
0.11712128572025,0
0.12012429897892,0
0.15463044192258,0
0.13333333333333,0
0.14988673561513,0
0.12463381601335,0
0.138953631909,0
0.13417898395482,0
0.023684210526316,0
0.14138407948932,0
0.17571642100982,0
0.18983583079571,0
0.12857523103356,0
0.16960410474918,0
0.23562776009389,0
0.24188975631699,0
0.1956947092965,0
0.11742362698859,0
0.13299094810997,0
0.17966533297869,0
0.078010143958333,0
0.2745682072559,0
0.21808007256826,0
0.1521488963078,0
0.10144032434357,0
0.12392270487067,0
0.1702938735868,0
0.086116813987298,0
0.18454831017697,0
0.15157450206516,0
0.11710121641331,0
0.13304926909383,0
0.18734777449507,0
0.037231783252473,0
0.094755285628744,0
0.18810970675399,0
0.13063591236765,0
0.087034405592405,0
0.13113998488055,0
0.12608174425127,0
0.062650845525677,0
0.20701533234456,0
0.18848269776424,0
0.14739464451944,0
0.10522255693118,0
0.19517767718098,0
0.17052784015555,0
0.028260869565217,0
0.2089084405119,0
0.23158766037601,0
0.17403012222731,0
0.11527704903826,0
0.25536869730996,0
0.13518039326766,0
0.10865839713142,0
0.18742552745369,0
0.18988853215415,0
0.12531512332932,0
0.15605333133954,0
0.027027027027027,0
0.16799437162779,0
0.159525960413,0
0.12411422689048,0
0.09193868410547,0
0.19170665668296,0
0.030766387791337,0
0.20528692352599,0
0.1238036043808,0
0.1232290956317,0
0.084857824080665,0
0.049079095809654,0
0.14319651447256,0
0.1011387439581,0
0.12182691463255,0
0.14543897376935,0
0.10770128081672,0
0.12029797464868,0
0.082971378563076,0
0.13082917332159,0
0.1254666922849,0
0.12600230849587,0
0.028865979381443,0
0.17293838446555,0
0.1212196860615,0
0.10862042950185,0
0.15827268662083,0
0.021818181818182,0
0.19726748080329,0
0.15259643647203,0
0.11623389070235,0
0.12272174042477,0
0.13031962556431,0
0.045174188519061,0
0.16193383531142,0
0.18501252590936,0
0.13279070144117,0
0.12311503190389,0
0.15512622543083,0
0.1728942982318,0
0.16844382497901,0
0.12783901601699,0
0.10470377483819,0
0.1560226925174,0
0.10086488147484,0
0.20241624392222,0
0.12131247372863,0
0.17994929893284,0
0.028169014084507,0
0.20639275759055,0
0.15560102042078,0
0.1055552247222,0
0.15360749196992,0
0.19296603510645,0
0.023333333333333,0
0.1866082248623,0
0.16038722173976,0
0.12130066681886,0
0.21154669600527,0
0.032060660834789,0
0.19043477069393,0
0.16776370152834,0
0.11528231687952,0
0.19710167342064,0
0.02680412371134,0
0.27881173104319,0
0.22032651026648,0
0.073857768489232,0
0.1243378480185,0
0.096916334911686,0
0.1505263231031,0
0.19674293985037,0
0.16548774065362,0
0.12315193933202,0
0.13245713678736,0
0.16830047939931,0
0.15427975935964,0
0.19504769365515,0
0.15188479343456,0
0.12821401712277,0
0.1510777007122,0
0.1246848183675,0
0.030555555555556,0
0.20388492562544,0
0.11816798802958,0
0.17777642761408,0
0.17585138113848,0
0.14418170360225,0
0.12667844157099,0
0.13333653776058,0
0.13257346819735,0
0.06268029626071,0
0.11829611857169,0
0.21168657130672,0
0.15877297806244,0
0.11240770819851,0
0.14570177143554,0
0.18572316838104,0
0.10854678887494,0
0.2022214901531,0
0.099184149184149,0
0.21303616673183,0
0.12392098710863,0
0.086874236874237,0
0.086969192751467,0
0.20416806943264,0
0.17434889840486,0
0.13393362175198,0
0.14737755027991,0
0.084277340720497,0
0.23298888936278,0
0.13951691571743,0
0.13236732921049,0
0.20196607300574,0
0.087007878904575,0
0.24391831255195,0
0.23975425296745,0
0.1652940777429,0
0.17091725427841,0
0.11131791051825,0
0.11704012445337,0
0.12913286285713,0
0.15808434034334,0
0.1712814447561,0
0.096233215657384,0
0.15756854816238,0
0.030927835051546,0
0.19212537892131,0
0.14362759528593,0
0.11479869612205,0
0.12653236636284,0
0.19488406515913,0
0.11125654379408,0
0.17061519067787,0
0.12363922479974,0
0.12507785986157,0
0.13260116064868,0
0.1152122612735,0
0.061596298755033,0
0.10647736284819,0
0.18381861464789,0
0.18233182888837,0
0.11156267469882,0
0.12474724339369,0
0.1189255421638,0
0.053024781527377,0
0.19071057014619,0
0.30150130759909,0
0.18877559025887,0
0.12873470390246,0
0.27582417582418,0
0.10623642131463,0
0.17283994440991,0
0.13555451481548,0
0.078055053266771,0
0.25421520547726,0
0.14306738139154,0
0.090828250630074,0
0.22032779077327,0
0.078372352285396,0
0.065174232025463,0
0.12823529411765,0
0.25296049344375,0
0.20246804378763,0
0.28326018734569,0
0.12129459959553,0
0.19119295993817,0
0.2480918590297,0
0.084645603460781,0
0.30875703657682,0
0.30148071945137,0
0.2440047996061,0
0.11821876860336,0
0.20582445470001,0
0.19336940729954,0
0.27602576059558,0
0.23909916395269,0
0.18470017545162,0
0.12095293156092,0
0.12491808388733,0
0.15850380430136,0
0.056666083327471,0
0.25178440445374,0
0.13451075692824,0
0.12397410122324,0
0.13257386641413,0
0.13968156402989,0
0.130949999166,0
0.19092338186756,0
0.21530196782741,0
0.12899551702741,0
0.14489519298227,0
0.10163880672333,0
0.17283102721577,0
0.089746780051653,0
0.16648629717905,0
0.19237127557194,0
0.19938084381035,0
0.20861135067858,0
0.1910230193344,0
0.12860792386161,0
0.17924248063862,0
0.17323629348222,0
0.13282509404454,0
0.1611493121472,0
0.023728813559322,0
0.15244415490901,0
0.12070004893017,0
0.13991758502899,0
0.052591278201371,0
0.20322742080661,0
0.1494216839096,0
0.12339570167764,0
0.15189683170652,0
0.13958263113356,0
0.031428571428571,0
0.18708529487645,0
0.19011851174416,0
0.10360707648184,0
0.17249549323059,0
0.11990381472323,0
0.130920016469,0
0.16356743075021,0
0.027118644067797,0
0.18047276092952,0
0.19830688172556,0
0.1302282537676,0
0.11626347913524,0
0.26308789467735,0
0.22264231770759,0
0.023529411764706,0
0.25060574566186,0
0.20033354632797,0
0.17325490218833,0
0.11853719140076,0
0.069503360696575,0
0.22381502683986,0
0.15504426699515,0
0.14591380841049,0
0.20636768099405,0
0.13266543832747,0
0.22791687236743,0
0.045013652015013,0
0.24364477924964,0
0.1283560201105,0
0.15846464064701,0
0.03265306122449,0
0.23874592599433,0
0.2535261077935,0
0.13137425175543,0
0.22254065784899,0
0.094707351171141,0
0.22990650340043,0
0.23307152297251,0
0.14158088206046,0
0.30536475277872,0
0.12235581651789,0
0.13418860299673,0
0.20018567619676,0
0.10527245180401,0
0.18574466273354,0
0.24335580223009,0
0.18499846265413,0
0.11600104227799,0
0.131623181901,0
0.22411255545133,0
0.053476851193491,0
0.17896722195282,0
0.16545417739012,0
0.12107852721285,0
0.13047031151026,0
0.1620702939596,0
0.027407184044319,0
0.20149151022814,0
0.12818405503507,0
0.070555886513001,0
0.19528680928811,0
0.12429772561025,0
0.14128002952411,0
0.20381883387379,0
0.12407463461721,0
0.075485731599133,0
0.18959382526823,0
0.19983479239629,0
0.13058844145387,0
0.1903328700474,0
0.030508474576271,0
0.21859659786048,0
0.14102686953877,0
0.16816959318799,0
0.11049471881812,0
0.20899325722004,0
0.13761088584676,0
0.18888339380676,0
0.15508783828855,0
0.2182709529045,0
0.12118960405517,0
0.1097107118816,0
0.13352066871962,0
0.21175092545787,0
0.028865979381443,0
0.20549288490026,0
0.12816200472012,0
0.21212106950247,0
0.12113850149623,0
0.23888932408221,0
0.22183776961806,0
0.07388350775547,0
0.17370964373144,0
0.25392106467977,0
0.15226711919242,0
0.095294694798212,0
0.23454782984101,0
0.08127672898093,0
0.24830254407773,0
0.21790090298101,0
0.33098591549296,0
0.14731407228357,0
0.11236992287062,0
0.22945539715196,0
0.20331867560371,0
0.14046347965356,0
0.30120494438857,0
0.22662027221895,0
0.32589743589744,0
0.14655604465179,0
0.11989126905436,0
0.13434341432996,0
0.21694026647512,0
0.041325104468366,0
0.33076923076923,0
0.13481439236742,0
0.13172657385037,0
0.16528835229377,0
0.033085194375517,0
0.11604702369355,0
0.12448727619601,0
0.12587917289871,0
0.11884178742602,0
0.15334710538901,0
0.13048122146031,0
0.13495869983461,0
0.2720026884258,0
0.16137410686268,0
0.1832860475661,0
0.13372584496822,0
0.17164427786041,0
0.13797706643507,0
0.19566255223311,0
0.31089486966705,0
0.16853625727481,0
0.19837659207657,0
0.16706876811443,0
0.21040203525102,0
0.11523280079424,0
0.14426079907283,0
0.16264068143642,0
0.11079040080889,0
0.1354270071971,0
0.22087683080787,0
0.14135352980727,0
0.14003019458331,0
0.14212356774886,0
0.14912581508696,0
0.12717784439169,0
0.10522336438568,0
0.14229257640804,0
0.13925029224973,0
0.16283761811004,0
0.10696328286489,0
0.13981873069025,0
0.22619708746857,0
0.14057001801499,0
0.24680131072344,0
0.15052467232414,0
0.16943663755218,0
0.25109462922985,0
0.16666220239287,0
0.10753572697871,0
0.13633856070462,0
0.1187651348197,0
0.18789815200037,0
0.23077917699007,0
0.12839993739624,0
0.16795667899537,0
0.18972085734575,0
0.14025689928087,0
0.22846117368514,0
0.11890148272612,0
0.11412763912229,0
0.17575888189702,0
0.15950168164335,0
0.14098868319967,0
0.15322490986693,0
0.22071980584265,0
0.19208989013841,0
0.16956940380838,0
0.12497933202749,0
0.12580939393747,0
0.1520771077678,0
0.14963020585069,0
0.13993003259298,0
0.19531739477626,0
0.14643909984035,0
0.10768600279849,0
0.13864784232204,0
