Wowa,Expected
0.018777274395237,0
0.011267276073412,0
0.018391866575325,0
0.012908685996666,0
0.015970352305031,0
0.015671070338411,0
0.015381182963862,0
0.014764179693827,0
0.01366601756784,0
0.1489662304282,0
0.015099729232323,0
0.011369207892573,0
0.013059225282009,0
0.012981259757937,0
0.014005545954618,0
0.012079783385858,0
0.013628473563533,0
0.016523442336713,0
0.015287659540403,0
0.012049567565269,0
0.014753798094237,0
0.017806153922588,0
0.064646064172973,0
0.017734219072762,0
0.13831426990822,0
0.012253758903821,0
0.018301738950498,0
0.098432640428386,0
0.014564804135777,0
0.006196887910843,0
0.017211858849547,0
0.01801216789059,0
0.016184736678606,0
0.018405492300098,0
0.066996209568096,0
0.015546729399637,0
0.011475010756879,0
0.014457754607696,0
0.06609156291858,0
0.016229239250332,0
0.01564810842781,0
0.015061126894609,0
0.015929384684648,0
0.014754061008545,0
0.016564952811407,0
0.014276107637833,0
0.013805466726695,0
0.015099729232323,0
0.14749440551034,0
0.13867957208077,0
0.12188792793651,0
0.013529357392161,0
0.013455961239944,0
0.014705823252349,0
0.14472215498461,0
0.015509845334929,0
0.01577767625908,0
0.014867425705672,0
0.01537426976382,0
0.011538897562611,0
0.011465557112001,0
0.11901272882902,0
0.01449574006303,0
0.009861047661925,0
0.014867425705672,0
0.012299415811056,0
0.013455961239944,0
0.012909036549077,0
0.014867425705672,0
0.010737585231874,0
0.015113729122559,0
0.012981259757937,0
0.010910772090453,0
0.015491650129439,0
0.010542356409476,0
0.009663826708687,0
0.012271525979285,0
0.012079783385858,0
0.01537426976382,0
0.1309923385024,0
0.013628473563533,0
0.01366601756784,0
0.12562052486857,0
0.014142185427346,0
0.013611023533362,0
0.011538897562611,0
0.013769820104428,0
0.011663239131174,0
0.012049436108115,0
0.015999901765721,0
0.014082473786862,0
0.012562974721293,0
0.015915794716443,0
0.01336486672478,0
0.01449574006303,0
0.13858543892465,0
0.013073478201446,0
0.11279527538085,0
0.068016548681538,0
0.013971797651113,0
0.013987117604678,0
0.013470902948572,0
0.013059225282009,0
0.015588015903266,0
0.017504261866587,0
0.014410864843999,0
0.017607421588785,0
0.11441732413544,0
0.013971797651113,0
0.013455961239944,0
0.013529357392161,0
0.013287761724444,0
0.14277968910108,0
0.013086432001347,0
0.007629336875279,0
0.015794486915837,0
0.014028135544868,0
0.14787191658046,0
0.013410558865375,0
0.15190354764969,0
0.015320700879625,0
0.14894271893528,0
0.012790358879144,0
0.014753666637083,0
0.12285534524714,0
0.014608110141038,0
0.013958860801436,0
0.013380683135105,0
0.014791571492888,0
0.088526088880841,0
0.01584853242664,0
0.009221879687535,0
0.01425810498003,0
0.015320700879625,0
0.014546289425195,0
0.008053188923906,0
0.014005545954618,0
0.064528296833351,0
0.13295567617044,0
0.013114623520815,0
0.068746087698742,0
0.012463545294316,0
0.014241428833854,0
0.12653879632665,0
0.016136602419706,0
0.014283259442018,0
0.013805466726695,0
0.011930650257638,0
0.012079783385858,0
0.01366601756784,0
0.065925577335312,0
0.01449574006303,0
0.013805466726695,0
0.013329416149913,0
0.12808204128478,0
0.01267387109336,0
0.013177945511846,0
0.014642161679828,0
0.010910772090453,0
0.015186013399365,0
0.011369207892573,0
0.008785297007897,0
0.009997062112435,0
0.012253758903821,0
0.013805466726695,0
0.013264075874668,0
0.016315551586095,0
0.010981621259871,0
0.010504159465964,0
0.010981621259871,0
0.008989606240639,0
0.014867425705672,0
0.013628473563533,0
0.010542356409476,0
0.011474528747313,0
0.010737585231874,0
0.015586817272075,0
0.010504159465964,0
0.010172449167039,0
0.011237007800799,0
0.007835535169206,0
0.009663826708687,0
0.009428123618231,0
0.012336800053643,0
0.010737585231874,0
0.011867857361545,0
0.01250612868183,0
0.013470990586675,0
0.017677731784183,0
0.018546738127783,0
0.015586817272075,0
0.013805466726695,0
0.014316780309166,0
0.01246945381766,0
0.01449574006303,0
0.068264775789531,0
0.015300423320318,0
0.014642161679828,0
0.015491650129439,0
0.013103493842287,0
0.016148884550441,0
0.06742063933419,0
0.014867425705672,0
0.012079783385858,0
0.013177945511846,0
0.015258673750558,0
0.013958860801436,0
0.014608110141038,0
0.008947987693229,0
0.015443498020556,0
0.014211509865716,0
0.014547696120604,0
0.015060509156395,0
0.012604991359157,0
0.012550424296996,0
0.013643049471087,0
0.013287761724444,0
0.014115701934037,0
0.01336486672478,0
0.012981259757937,0
0.01366601756784,0
0.013987117604678,0
0.015201525159732,0
0.012079783385858,0
0.013928263867626,0
0.012360708580878,0
0.015085561737037,0
0.016994838084678,0
0.012733268896508,0
0.014917969702077,0
0.013470683853315,0
0.01436514781021,0
0.1486076801611,0
0.009827620381715,0
0.013326250066397,0
0.014917969702077,0
0.015807759752679,0
0.01653408014345,0
0.011009422832681,0
0.015611722777026,0
0.014147823374934,0
0.018777274395237,0
0.019427893061732,0
0.009203644484464,0
0.015201525159732,0
0.017801786042318,0
0.014142185427346,0
0.016609702155555,0
0.016106377847811,0
0.016840343824826,0
0.013101222518647,0
0.016392841210504,0
0.068554891295304,0
0.13082827394794,0
0.014905352496732,0
0.012885102278249,0
0.14894770341193,0
0.01246945381766,0
0.012079783385858,0
0.014316780309166,0
0.12400911142071,0
0.01366601756784,0
0.11988793709738,0
0.01458075346829,0
0.11137329158904,0
0.1236637928628,0
0.14039138259183,0
0.1486076801611,0
0.015258673750558,0
0.010172449167039,0
0.013177945511846,0
0.014081944526349,0
0.014056475212635,0
0.14139459620546,0
0.14293729654835,0
0.014173612506074,0
0.014547696120604,0
0.069547780962169,0
0.014173612506074,0
0.013086432001347,0
0.013329416149913,0
0.01425810498003,0
0.015258673750558,0
0.01652427489869,0
0.011893940564538,0
0.013059225282009,0
0.012885102278249,0
0.014561930656925,0
0.012910088206312,0
0.015462122733899,0
0.015490598472205,0
0.13092146780352,0
0.014994945813561,0
0.01024951317588,0
0.008947987693229,0
0.013655407305753,0
0.012910088206312,0
0.01449574006303,0
0.1218113570873,0
0.015547167590151,0
0.01457994097949,0
0.012230729805489,0
0.015929384684648,0
0.01394779112594,0
0.012790358879144,0
0.008785297007897,0
0.011914306901121,0
0.014547696120604,0
0.014705823252349,0
0.011893940564538,0
0.013770608847354,0
0.013643049471087,0
0.015731810921118,0
0.015032619324624,0
0.01336486672478,0
0.01336486672478,0
0.01394779112594,0
0.013805466726695,0
0.01394779112594,0
0.01366601756784,0
0.01366601756784,0
0.013455961239944,0
0.014995593168652,0
0.015201525159732,0
0.008628416704185,0
0.010066486154882,0
0.010737585231874,0
0.014316780309166,0
0.014955922287253,0
0.014241428833854,0
0.010354100045022,0
0.013805466726695,0
0.013643049471087,0
0.01586598414859,0
0.011914306901121,0
0.012763544709586,0
0.015258673750558,0
0.01246945381766,0
0.015421000067053,0
0.009997062112435,0
0.011713729343863,0
0.017382565709846,0
0.007835535169206,0
0.016479632314324,0
0.013471297320035,0
0.079016603049309,0
0.011713729343863,0
0.013958860801436,0
0.11939276695802,0
0.015731810921118,0
0.014642161679828,0
0.014458543350622,0
0.01322418391715,0
0.012604991359157,0
0.015258673750558,0
0.01436514781021,0
0.014423621953264,0
0.015099729232323,0
0.014752921713208,0
0.012963669975068,0
0.013529357392161,0
0.012604991359157,0
0.011274464493468,0
0.010172449167039,0
0.01394779112594,0
0.012271525979285,0
0.012790358879144,0
0.015258673750558,0
0.016333228240034,0
0.012981259757937,0
0.013271758795158,0
0.01540610055008,0
0.012550424296996,0
0.014145520347734,0
0.013059225282009,0
0.013238118779023,0
0.013805466726695,0
0.016106377847811,0
0.013238118779023,0
0.014005545954618,0
0.01586598414859,0
0.014211509865716,0
0.015632660852287,0
0.014528080671402,0
0.012981259757937,0
0.01246945381766,0
0.008751714652305,0
0.016609702155555,0
0.011893940564538,0
0.014955922287253,0
0.013329416149913,0
0.014276107637833,0
0.017767866018648,0
0.01449574006303,0
0.013059225282009,0
0.014091084594138,0
0.011596592050424,0
0.014791571492888,0
0.011295604166174,0
0.013450652292172,0
0.012899601852951,0
0.013529357392161,0
0.015550985508232,0
0.012562974721293,0
0.014230533752994,0
0.011663239131174,0
0.010082660597494,0
0.011850712634108,0
0.013958860801436,0
0.01366601756784,0
0.008947987693229,0
0.016634407518638,0
0.011914306901121,0
0.012885102278249,0
0.012504850412157,0
0.010917278425528,0
0.014028135544868,0
0.011174650611949,0
0.013059225282009,0
0.013438991740697,0
0.01594033271536,0
0.014376144180698,0
0.011890624138299,0
0.00954791002265,0
0.012805464512775,0
0.014764179693827,0
0.014705823252349,0
0.011465557112001,0
0.021472300213539,0
0.01425810498003,0
0.013238118779023,0
0.01449574006303,0
0.01267387109336,0
0.015509845334929,0
0.015103729195341,0
0.13118517350365,0
0.014614327227574,0
0.012424920054026,0
0.016806655145542,0
0.012885102278249,0
0.014440200829072,0
0.014753009351311,0
0.13295274226405,0
0.12436188035897,0
0.014392933395916,0
0.015929384684648,0
0.015201525159732,0
0.014779970260344,0
0.01449574006303,0
0.016379367302859,0
0.007835535169206,0
0.013987117604678,0
0.017180136370999,0
0.016410271769468,0
0.018474962825431,0
0.011044373381356,0
0.14817512147112,0
0.013805466726695,0
0.010096535367285,0
0.013177945511846,0
0.067228483707837,0
0.015432303878333,0
0.014705823252349,0
0.012885102278249,0
0.015902499647206,0
0.015430887520886,0
0.012079783385858,0
0.009827620381715,0
0.015853767587376,0
0.067999498955724,0
0.013103493842287,0
0.012963669975068,0
0.014793256192205,0
0.015803560390722,0
0.015462122733899,0
0.014518147643133,0
0.016266924514153,0
0.017979212481278,0
0.015550985508232,0
0.009292141066045,0
0.01040719799397,0
0.014056475212635,0
0.014753447541825,0
0.012424920054026,0
0.015813534614215,0
0.013840966155153,0
0.01366601756784,0
0.011465557112001,0
0.014751509265412,0
0.011936645671463,0
0.012690494829182,0
0.15966929643093,0
0.014494118512895,0
0.01494406192065,0
0.01449574006303,0
0.01350627560707,0
0.017382653347949,0
0.014028135544868,0
0.017806153922588,0
0.017735358368099,0
0.015619815840314,0
0.015309032409801,0
0.013015041827362,0
0.01453824676566,0
0.013086432001347,0
0.013805466726695,0
0.013643049471087,0
0.01396073272373,0
0.017213348697295,0
0.015491255757976,0
0.015004105006037,0
0.016064936185338,0
0.017213830706861,0
0.015971360143213,0
0.017010522699933,0
0.015491255757976,0
0.015004105006037,0
0.008947987693229,0
0.007207119455479,0
0.017213830706861,0
0.013805466726695,0
0.013287761724444,0
0.013238118779023,0
0.018360008447196,0
0.011444005312919,0
0.016839691297712,0
0.014752921713208,0
0.016618834528997,0
0.014392933395916,0
0.014752921713208,0
0.014004058015231,0
0.016308019505764,0
0.015491168119873,0
0.013508574969132,0
0.014642161679828,0
0.015338158558039,0
0.011663239131174,0
0.015415727874832,0
0.01815884431821,0
0.014766488151403,0
0.012424920054026,0
0.009827620381715,0
0.011852290119959,0
0.013484409360958,0
0.015299985129804,0
0.012424920054026,0
0.011044373381356,0
0.014791571492888,0
0.015754269488538,0
0.012885102278249,0
0.008403327572771,0
0.014494819617718,0
0.011554453812914,0
0.013329416149913,0
0.013805466726695,0
0.014024438630844,0
0.012079783385858,0
0.014176699032594,0
0.015753743659921,0
0.01401865540069,0
0.014241428833854,0
0.01496724148991,0
0.011692457956147,0
0.013655407305753,0
0.013546037810614,0
0.013641858234609,0
0.012149665992407,0
0.013508574969132,0
0.01564841516117,0
0.015646969132473,0
0.014955922287253,0
0.013280022062095,0
0.015351580413085,0
0.010542356409476,0
0.018013044271618,0
0.013059225282009,0
0.016658656099737,0
0.014946892656289,0
0.013655407305753,0
0.01425810498003,0
0.066585708882264,0
0.014173612506074,0
0.018143297636562,0
0.014241428833854,0
0.010172449167039,0
0.013101731984639,0
0.012079783385858,0
0.015237112539133,0
0.013086432001347,0
0.014867425705672,0
0.016359979387526,0
0.01366601756784,0
0.016116659759767,0
0.01449574006303,0
0.015794195973246,0
0.01246945381766,0
0.012682277015443,0
0.01394779112594,0
0.014753447541825,0
0.016661770187391,0
0.014835793684069,0
0.016137478800735,0
0.010542356409476,0
0.015256962681882,0
0.013909359334606,0
0.015462122733899,0
0.014392933395916,0
0.018070101784959,0
0.011369207892573,0
0.018999373344393,0
0.013544898515277,0
0.01246945381766,0
0.015647056770576,0
0.014945520530104,0
0.016782431091003,0
0.016781335614717,0
0.014867425705672,0
0.01449574006303,0
0.016618581352256,0
0.016530229896438,0
0.013770521209251,0
0.016531444874109,0
0.015491737767542,0
0.013611023533362,0
0.015491606310388,0
0.017631532509023,0
0.013805466726695,0
0.014423621953264,0
0.016360778414931,0
0.011274464493468,0
0.015796502592203,0
0.014298976896684,0
0.016531444874109,0
0.015808592314656,0
0.01024951317588,0
0.014754017189494,0
0.015019023591712,0
0.01366601756784,0
0.017383266814669,0
0.01295152033123,0
0.015984384048218,0
0.013240663312173,0
0.009329351162854,0
0.017212297040061,0
0.010910772090453,0
0.014005109672465,0
0.015147310415868,0
0.017664983545353,0
0.013177945511846,0
0.014791571492888,0
0.017212297040061,0
0.015490642291256,0
0.016656815699577,0
0.014115701934037,0
0.012604991359157,0
0.013380683135105,0
0.015887674206891,0
0.014764179693827,0
0.014580422989056,0
0.013805466726695,0
0.015807540657422,0
0.016094387213568,0
0.013060504728554,0
0.012885102278249,0
0.014791571492888,0
0.01428212014668,0
0.012079783385858,0
0.016106377847811,0
0.01661861543374,0
0.015889120235588,0
0.013805466726695,0
0.014741430572573,0
0.015715914679671,0
0.012611579600323,0
0.015221046064447,0
0.018777142938083,0
0.014200474796412,0
0.010354100045022,0
0.016392753572402,0
0.014276107637833,0
0.015414500941392,0
0.014199729872538,0
0.014642161679828,0
0.014966715661293,0
0.012424920054026,0
0.017750429174073,0
0.011274464493468,0
0.013805466726695,0
0.013544723239072,0
0.010910772090453,0
0.01338929452445,0
0.015717273070265,0
0.014603913809997,0
0.016618089605123,0
0.012689873455851,0
0.017805058446302,0
0.013529357392161,0
0.017126538710927,0
0.015610758757895,0
0.0158423388667,0
0.016360077310108,0
0.01494406192065,0
0.015299722215496,0
0.014095389074411,0
0.014392933395916,0
0.011867857361545,0
0.018405317023892,0
0.009997062112435,0
0.01332572423778,0
0.010759593607438,0
0.012743507747719,0
0.014642161679828,0
0.01642926062433,0
0.011663239131174,0
0.012079783385858,0
0.018776953055527,0
0.017556987306044,0
0.012604991359157,0
0.010910772090453,0
0.015514185437595,0
0.014276107637833,0
0.012254898199159,0
0.017735314549048,0
0.013955528068999,0
0.014354718940496,0
0.01598263128616,0
0.01295152033123,0
0.014547428720532,0
0.013546037810614,0
0.015794443096786,0
0.01443795767124,0
0.015146302577685,0
0.013123715283402,0
0.015492789424776,0
0.017960181486896,0
0.014440200829072,0
0.014581649922496,0
0.01493293262217,0
0.015431208402047,0
0.01252008175572,0
0.009827620381715,0
0.014435679080566,0
0.015999945584773,0
0.013628473563533,0
0.015649247723147,0
0.016995232456141,0
0.013668932934364,0
0.014218079467768,0
0.012392636526349,0
0.013984599712277,0
0.01443795767124,0
0.015492438872365,0
0.01392450583804,0
0.015915852710226,0
0.010354100045022,0
0.017034431913249,0
0.013059225282009,0
0.016431539215004,0
0.013277743471421,0
0.012963669975068,0
0.01366601756784,0
0.016392008648527,0
0.012885102278249,0
0.016306266743707,0
0.016524187260587,0
0.01108963720669,0
0.017381092935637,0
0.010354100045022,0
0.01661830870038,0
0.014173612506074,0
0.017212219139525,0
0.018589378373687,0
0.015491211938925,0
0.014458630988725,0
0.0155890675605,0
0.013220452214475,0
0.019506668197096,0
0.016094650127877,0
0.01494406192065,0
0.017212516135318,0
0.011465557112001,0
0.014003356910408,0
0.011009930138405,0
0.016479719952427,0
0.01108963720669,0
0.017454828677791,0
0.013643049471087,0
0.013611023533362,0
0.013805466726695,0
0.015806620457342,0
0.015186013399365,0
0.016813588548237,0
0.011660682425974,0
0.016106377847811,0
0.012935000485584,0
0.013421981539843,0
0.013805466726695,0
0.016094956861237,0
0.013103493842287,0
0.015612862072363,0
0.016479588495273,0
0.013733820674292,0
0.015421000067053,0
0.015258101977219,0
0.015547211409203,0
0.011369207892573,0
0.015717273070265,0
0.015807759752679,0
0.01487120147465,0
0.012885102278249,0
0.012079783385858,0
0.015114824598844,0
0.11842638428715,0
0.01394779112594,0
0.015491606310388,0
0.014642161679828,0
0.015612642977106,0
0.012790358879144,0
0.015301562615656,0
0.012079783385858,0
0.020654379604231,0
0.01577767625908,0
0.017604976452789,0
0.017437342561677,0
0.013805466726695,0
0.017557600772764,0
0.014705823252349,0
0.0173842308338,0
0.016465551888563,0
0.01459305826171,0
0.017558038963278,0
0.015618305791817,0
0.015889952797565,0
0.01701012832847,0
0.010354100045022,0
0.017213830706861,0
0.016813457091082,0
0.015491036662719,0
0.01295152033123,0
0.01366601756784,0
0.01636104132924,0
0.01040719799397,0
0.012683197215523,0
0.01511285274153,0
0.013971797651113,0
0.01366601756784,0
0.016228581964561,0
0.012360708580878,0
0.014148568298809,0
0.011465557112001,0
0.01408238614876,0
0.014379984695803,0
0.009663826708687,0
0.015490510834102,0
0.015563122777235,0
0.010172449167039,0
0.014579371331821,0
0.018992334020841,0
0.013114535882712,0
0.01295152033123,0
0.01986027195391,0
0.014741430572573,0
0.020655694175774,0
0.014131794032456,0
0.013426400590937,0
0.012655011166137,0
0.014755200303883,0
0.011596592050424,0
0.014905396315783,0
0.013523606511719,0
0.015491781586593,0
0.016746405823731,0
0.01336486672478,0
0.014642161679828,0
0.01493139895537,0
0.01394779112594,0
0.01443795767124,0
0.015490686110307,0
0.016524187260587,0
0.012079783385858,0
0.018324048463955,0
0.017212516135318,0
0.015618305791817,0
0.014755200303883,0
0.017213699249707,0
0.013072338906109,0
0.012550424296996,0
0.016307449858095,0
0.013987117604678,0
0.014435679080566,0
0.014930654031496,0
0.016001829803984,0
0.014409857005816,0
0.014590202823234,0
0.012908948910974,0
0.014752921713208,0
0.013529357392161,0
0.016481472714485,0
0.019359069162562,0
0.020655431261465,0
0.014244239560868,0
0.011753302753808,0
0.011465557112001,0
0.015806620457342,0
0.01040719799397,0
0.015889952797565,0
0.015084553898854,0
0.064810318928113,0
0.015060509156395,0
0.013678601779651,0
0.013805466726695,0
0.011914306901121,0
0.015320700879625,0
0.013380683135105,0
0.018457555641382,0
0.012819361960503,0
0.015186013399365,0
0.015984515505372,0
0.016080670019511,0
0.014269344569522,0
0.01449574006303,0
0.017804337495428,0
0.014608110141038,0
0.014849110405163,0
0.14165399772652,0
0.013705692507951,0
0.015381796430582,0
0.011596592050424,0
0.016184736678606,0
0.013805466726695,0
0.015550985508232,0
0.014379491444758,0
0.011867857361545,0
0.012743507747719,0
0.016860319201475,0
0.015509845334929,0
0.015136114122039,0
0.015916891049602,0
0.015731810921118,0
0.014173612506074,0
0.014642161679828,0
0.01537426976382,0
0.015320700879625,0
0.01412110396492,0
0.013086432001347,0
0.017053811838859,0
0.016838069992809,0
0.015509845334929,0
0.014084664739434,0
0.008785297007897,0
0.013399278903048,0
0.018442006613013,0
0.012079783385858,0
0.008785297007897,0
0.013628473563533,0
0.013059225282009,0
0.015670219864071,0
0.013524745807056,0
0.01336486672478,0
0.015632660852287,0
0.012504850412157,0
0.014115701934037,0
0.01225310161805,0
0.017840910846806,0
0.012562974721293,0
0.06545315268373,0
0.014561930656925,0
0.015509845334929,0
0.014791571492888,0
0.11302349909255,0
0.014752877894157,0
0.015462122733899,0
0.014867425705672,0
0.013177945511846,0
0.013421981539843,0
0.012977507990707,0
0.015509845334929,0
0.016043314824332,0
0.016911696740202,0
